#q I err gp sd gp_mean
0.010642	4.184614	0.267301	4.10707700068	0.0465634686629	4.30386638641
.062333	2.492826	0.020438	2.49205450951	0.00585325567982	2.92471313477
0.065982	2.326488	0.018536	2.32607275272	0.0053136056666	2.79891228676
.121928	0.572902	0.011929	0.573131841564	0.00342857304153	1.36771607399
0.125576	0.500272	0.01145	0.500520853287	0.00329138916506	1.31706607342
.173615	0.074657	0.009903	0.0747923989995	0.00284794201892	0.991572499275
0.177263	0.089765	0.010046	0.0898239737888	0.00288895763083	0.983813285828
.245363	0.055182	0.007716	0.0551196367453	0.00222011987839	0.94412446022
0.249011	0.049094	0.00734	0.0490467411061	0.00211209237362	0.943770170212
.284882	0.05101	0.007105	0.0509924218116	0.00204458247024	0.94190633297
0.289138	0.062144	0.007616	0.0621137303949	0.00219142258455	0.941798567772
.32075	0.053009	0.009415	0.0531006576628	0.00270815052795	0.941316008568
0.325006	0.051987	0.031527	0.0532315327691	0.0089703782801	0.94127869606
